date,ticker,bank,cohort,close
2023-02-01,CANBK.NS,Canara Bank,Public,49.79146194458008
2023-02-02,CANBK.NS,Canara Bank,Public,49.90523910522461
2023-02-03,CANBK.NS,Canara Bank,Public,51.900753021240234
2023-02-06,CANBK.NS,Canara Bank,Public,51.5769157409668
2023-02-07,CANBK.NS,Canara Bank,Public,51.59442138671875
2023-02-08,CANBK.NS,Canara Bank,Public,51.7519645690918
2023-02-09,CANBK.NS,Canara Bank,Public,51.288089752197266
2023-02-10,CANBK.NS,Canara Bank,Public,51.44563293457031
2023-02-13,CANBK.NS,Canara Bank,Public,49.83522033691406
2023-02-14,CANBK.NS,Canara Bank,Public,50.87674331665039
2023-02-15,CANBK.NS,Canara Bank,Public,51.79572296142578
2023-02-16,CANBK.NS,Canara Bank,Public,51.629432678222656
2023-02-17,CANBK.NS,Canara Bank,Public,51.40187072753906
2023-02-20,CANBK.NS,Canara Bank,Public,50.587913513183594
2023-02-21,CANBK.NS,Canara Bank,Public,48.82871627807617
2023-02-22,CANBK.NS,Canara Bank,Public,47.988502502441406
2023-02-23,CANBK.NS,Canara Bank,Public,47.9272346496582
2023-02-24,CANBK.NS,Canara Bank,Public,47.45461654663086
2023-02-27,CANBK.NS,Canara Bank,Public,48.329837799072266
2023-02-28,CANBK.NS,Canara Bank,Public,48.93374252319336
2023-03-01,CANBK.NS,Canara Bank,Public,50.55290222167969
2023-03-02,CANBK.NS,Canara Bank,Public,50.83298110961914
2023-03-03,CANBK.NS,Canara Bank,Public,53.423641204833984
2023-03-06,CANBK.NS,Canara Bank,Public,53.502410888671875
2023-03-08,CANBK.NS,Canara Bank,Public,54.52642059326172
2023-03-09,CANBK.NS,Canara Bank,Public,54.32511520385742
2023-03-10,CANBK.NS,Canara Bank,Public,52.198326110839844
2023-03-13,CANBK.NS,Canara Bank,Public,50.5091438293457
2023-03-14,CANBK.NS,Canara Bank,Public,50.115291595458984
2023-03-15,CANBK.NS,Canara Bank,Public,49.21381378173828
2023-03-16,CANBK.NS,Canara Bank,Public,49.30133819580078
2023-03-17,CANBK.NS,Canara Bank,Public,49.3188362121582
2023-03-20,CANBK.NS,Canara Bank,Public,48.66242218017578
2023-03-21,CANBK.NS,Canara Bank,Public,49.71268844604492
2023-03-22,CANBK.NS,Canara Bank,Public,49.861480712890625
2023-03-23,CANBK.NS,Canara Bank,Public,49.1175422668457
2023-03-24,CANBK.NS,Canara Bank,Public,47.9272346496582
2023-03-27,CANBK.NS,Canara Bank,Public,48.52238845825195
2023-03-28,CANBK.NS,Canara Bank,Public,48.163543701171875
2023-03-29,CANBK.NS,Canara Bank,Public,49.19630813598633
2023-03-31,CANBK.NS,Canara Bank,Public,49.79146194458008
2023-04-03,CANBK.NS,Canara Bank,Public,50.272830963134766
2023-04-05,CANBK.NS,Canara Bank,Public,49.756446838378906
2023-04-06,CANBK.NS,Canara Bank,Public,49.808963775634766
2023-04-10,CANBK.NS,Canara Bank,Public,49.59016036987305
2023-04-11,CANBK.NS,Canara Bank,Public,50.39537048339844
2023-04-12,CANBK.NS,Canara Bank,Public,50.080284118652344
2023-04-13,CANBK.NS,Canara Bank,Public,50.98176956176758
2023-04-17,CANBK.NS,Canara Bank,Public,52.06704330444336
2023-04-18,CANBK.NS,Canara Bank,Public,52.37337112426758
2023-04-19,CANBK.NS,Canara Bank,Public,51.646934509277344
2023-04-20,CANBK.NS,Canara Bank,Public,51.92700958251953
2023-04-21,CANBK.NS,Canara Bank,Public,51.690696716308594
2023-04-24,CANBK.NS,Canara Bank,Public,53.02978515625
2023-04-25,CANBK.NS,Canara Bank,Public,53.86125183105469
2023-04-26,CANBK.NS,Canara Bank,Public,54.20259094238281
2023-04-27,CANBK.NS,Canara Bank,Public,54.088809967041016
2023-04-28,CANBK.NS,Canara Bank,Public,55.567935943603516
2023-05-02,CANBK.NS,Canara Bank,Public,56.01429748535156
2023-05-03,CANBK.NS,Canara Bank,Public,55.926780700683594
2023-05-04,CANBK.NS,Canara Bank,Public,56.68821716308594
2023-05-05,CANBK.NS,Canara Bank,Public,55.7604866027832
2023-05-08,CANBK.NS,Canara Bank,Public,54.823997497558594
2023-05-09,CANBK.NS,Canara Bank,Public,53.01228332519531
2023-05-10,CANBK.NS,Canara Bank,Public,52.653446197509766
2023-05-11,CANBK.NS,Canara Bank,Public,52.70595932006836
2023-05-12,CANBK.NS,Canara Bank,Public,51.98827362060547
2023-05-15,CANBK.NS,Canara Bank,Public,53.108558654785156
2023-05-16,CANBK.NS,Canara Bank,Public,53.41488265991211
2023-05-17,CANBK.NS,Canara Bank,Public,52.986026763916016
2023-05-18,CANBK.NS,Canara Bank,Public,51.6644401550293
2023-05-19,CANBK.NS,Canara Bank,Public,52.1283073425293
2023-05-22,CANBK.NS,Canara Bank,Public,52.6796989440918
2023-05-23,CANBK.NS,Canara Bank,Public,52.872249603271484
2023-05-24,CANBK.NS,Canara Bank,Public,52.44338607788086
2023-05-25,CANBK.NS,Canara Bank,Public,52.45214080810547
2023-05-26,CANBK.NS,Canara Bank,Public,53.68620681762695
2023-05-29,CANBK.NS,Canara Bank,Public,53.75621795654297
2023-05-30,CANBK.NS,Canara Bank,Public,53.86125183105469
2023-05-31,CANBK.NS,Canara Bank,Public,54.21133804321289
2023-06-01,CANBK.NS,Canara Bank,Public,54.15882873535156
2023-06-02,CANBK.NS,Canara Bank,Public,54.92026901245117
2023-06-05,CANBK.NS,Canara Bank,Public,54.61394119262695
2023-06-06,CANBK.NS,Canara Bank,Public,54.57018280029297
2023-06-07,CANBK.NS,Canara Bank,Public,55.139076232910156
2023-06-08,CANBK.NS,Canara Bank,Public,54.66645431518555
2023-06-09,CANBK.NS,Canara Bank,Public,54.438899993896484
2023-06-12,CANBK.NS,Canara Bank,Public,55.12157440185547
2023-06-13,CANBK.NS,Canara Bank,Public,55.12157440185547
2023-06-14,CANBK.NS,Canara Bank,Public,55.40364074707031
2023-06-15,CANBK.NS,Canara Bank,Public,54.01150131225586
2023-06-16,CANBK.NS,Canara Bank,Public,55.2762565612793
2023-06-19,CANBK.NS,Canara Bank,Public,55.50373077392578
2023-06-20,CANBK.NS,Canara Bank,Public,55.75849914550781
2023-06-21,CANBK.NS,Canara Bank,Public,55.80399703979492
2023-06-22,CANBK.NS,Canara Bank,Public,54.75761413574219
2023-06-23,CANBK.NS,Canara Bank,Public,53.93870544433594
2023-06-26,CANBK.NS,Canara Bank,Public,53.45646286010742
2023-06-27,CANBK.NS,Canara Bank,Public,53.8750114440918
2023-06-28,CANBK.NS,Canara Bank,Public,53.97509765625
2023-06-30,CANBK.NS,Canara Bank,Public,54.93048858642578
2023-07-03,CANBK.NS,Canara Bank,Public,57.960453033447266
2023-07-04,CANBK.NS,Canara Bank,Public,58.533687591552734
2023-07-05,CANBK.NS,Canara Bank,Public,58.615577697753906
2023-07-06,CANBK.NS,Canara Bank,Public,59.29800033569336
2023-07-07,CANBK.NS,Canara Bank,Public,60.726531982421875
2023-07-10,CANBK.NS,Canara Bank,Public,60.781131744384766
2023-07-11,CANBK.NS,Canara Bank,Public,60.47176742553711
2023-07-12,CANBK.NS,Canara Bank,Public,60.28068923950195
2023-07-13,CANBK.NS,Canara Bank,Public,58.54278564453125
2023-07-14,CANBK.NS,Canara Bank,Public,59.43448257446289
2023-07-17,CANBK.NS,Canara Bank,Public,60.726531982421875
2023-07-18,CANBK.NS,Canara Bank,Public,59.771148681640625
2023-07-19,CANBK.NS,Canara Bank,Public,61.590938568115234
2023-07-20,CANBK.NS,Canara Bank,Public,61.873008728027344
2023-07-21,CANBK.NS,Canara Bank,Public,61.53634262084961
2023-07-24,CANBK.NS,Canara Bank,Public,61.81842041015625
2023-07-25,CANBK.NS,Canara Bank,Public,60.57185363769531
2023-07-26,CANBK.NS,Canara Bank,Public,61.38166427612305
2023-07-27,CANBK.NS,Canara Bank,Public,62.74650955200195
2023-07-28,CANBK.NS,Canara Bank,Public,62.46444320678711
2023-07-31,CANBK.NS,Canara Bank,Public,62.664615631103516
2023-08-01,CANBK.NS,Canara Bank,Public,61.99128723144531
2023-08-02,CANBK.NS,Canara Bank,Public,59.55276870727539
2023-08-03,CANBK.NS,Canara Bank,Public,59.55276870727539
2023-08-04,CANBK.NS,Canara Bank,Public,59.825740814208984
2023-08-07,CANBK.NS,Canara Bank,Public,59.80754470825195
2023-08-08,CANBK.NS,Canara Bank,Public,61.645530700683594
2023-08-09,CANBK.NS,Canara Bank,Public,61.16328811645508
2023-08-10,CANBK.NS,Canara Bank,Public,60.28068923950195
2023-08-11,CANBK.NS,Canara Bank,Public,60.435367584228516
2023-08-14,CANBK.NS,Canara Bank,Public,59.97132873535156
2023-08-16,CANBK.NS,Canara Bank,Public,59.68925476074219
2023-08-17,CANBK.NS,Canara Bank,Public,60.02592086791992
2023-08-18,CANBK.NS,Canara Bank,Public,59.73474884033203
2023-08-21,CANBK.NS,Canara Bank,Public,59.716552734375
2023-08-22,CANBK.NS,Canara Bank,Public,59.35260009765625
2023-08-23,CANBK.NS,Canara Bank,Public,60.52635955810547
2023-08-24,CANBK.NS,Canara Bank,Public,60.380775451660156
2023-08-25,CANBK.NS,Canara Bank,Public,59.252506256103516
2023-08-28,CANBK.NS,Canara Bank,Public,59.44358444213867
2023-08-29,CANBK.NS,Canara Bank,Public,59.43448257446289
2023-08-30,CANBK.NS,Canara Bank,Public,59.243404388427734
2023-08-31,CANBK.NS,Canara Bank,Public,58.306217193603516
2023-09-01,CANBK.NS,Canara Bank,Public,59.762046813964844
2023-09-04,CANBK.NS,Canara Bank,Public,61.24517822265625
2023-09-05,CANBK.NS,Canara Bank,Public,61.590938568115234
2023-09-06,CANBK.NS,Canara Bank,Public,60.81752395629883
2023-09-07,CANBK.NS,Canara Bank,Public,61.627342224121094
2023-09-08,CANBK.NS,Canara Bank,Public,61.709228515625
2023-09-11,CANBK.NS,Canara Bank,Public,65.50350189208984
2023-09-12,CANBK.NS,Canara Bank,Public,63.47442626953125
2023-09-13,CANBK.NS,Canara Bank,Public,66.37699890136719
2023-09-14,CANBK.NS,Canara Bank,Public,66.42249298095703
2023-09-15,CANBK.NS,Canara Bank,Public,66.39520263671875
2023-09-18,CANBK.NS,Canara Bank,Public,67.7418441772461
2023-09-20,CANBK.NS,Canara Bank,Public,67.51436614990234
2023-09-21,CANBK.NS,Canara Bank,Public,66.3224105834961
2023-09-22,CANBK.NS,Canara Bank,Public,69.68902587890625
2023-09-25,CANBK.NS,Canara Bank,Public,68.25138854980469
2023-09-26,CANBK.NS,Canara Bank,Public,67.34149169921875
2023-09-27,CANBK.NS,Canara Bank,Public,68.10580444335938
2023-09-28,CANBK.NS,Canara Bank,Public,68.160400390625
2023-09-29,CANBK.NS,Canara Bank,Public,68.46976470947266
2023-10-03,CANBK.NS,Canara Bank,Public,69.96199035644531
2023-10-04,CANBK.NS,Canara Bank,Public,67.91471862792969
2023-10-05,CANBK.NS,Canara Bank,Public,67.5689697265625
2023-10-06,CANBK.NS,Canara Bank,Public,68.296875
2023-10-09,CANBK.NS,Canara Bank,Public,66.48619079589844
2023-10-10,CANBK.NS,Canara Bank,Public,67.78733825683594
2023-10-11,CANBK.NS,Canara Bank,Public,67.30509948730469
2023-10-12,CANBK.NS,Canara Bank,Public,67.20500946044922
2023-10-13,CANBK.NS,Canara Bank,Public,66.70455932617188
2023-10-16,CANBK.NS,Canara Bank,Public,67.57806396484375
2023-10-17,CANBK.NS,Canara Bank,Public,68.70634460449219
2023-10-18,CANBK.NS,Canara Bank,Public,67.66905975341797
2023-10-19,CANBK.NS,Canara Bank,Public,68.05120849609375
2023-10-20,CANBK.NS,Canara Bank,Public,67.20500946044922
2023-10-23,CANBK.NS,Canara Bank,Public,64.70279693603516
2023-10-25,CANBK.NS,Canara Bank,Public,64.37522888183594
2023-10-26,CANBK.NS,Canara Bank,Public,65.39431762695312
2023-10-27,CANBK.NS,Canara Bank,Public,69.29777526855469
2023-10-30,CANBK.NS,Canara Bank,Public,69.62532806396484
2023-10-31,CANBK.NS,Canara Bank,Public,69.94380187988281
2023-11-01,CANBK.NS,Canara Bank,Public,69.75272369384766
2023-11-02,CANBK.NS,Canara Bank,Public,70.63531494140625
2023-11-03,CANBK.NS,Canara Bank,Public,70.51702880859375
2023-11-06,CANBK.NS,Canara Bank,Public,70.04389190673828
2023-11-07,CANBK.NS,Canara Bank,Public,70.52613067626953
2023-11-08,CANBK.NS,Canara Bank,Public,70.06208801269531
2023-11-09,CANBK.NS,Canara Bank,Public,69.8801040649414
2023-11-10,CANBK.NS,Canara Bank,Public,70.49883270263672
2023-11-13,CANBK.NS,Canara Bank,Public,73.6015853881836
2023-11-15,CANBK.NS,Canara Bank,Public,74.138427734375
2023-11-16,CANBK.NS,Canara Bank,Public,73.87454986572266
2023-11-17,CANBK.NS,Canara Bank,Public,72.39141845703125
2023-11-20,CANBK.NS,Canara Bank,Public,72.63709259033203
2023-11-21,CANBK.NS,Canara Bank,Public,72.28223419189453
2023-11-22,CANBK.NS,Canara Bank,Public,71.81818389892578
2023-11-23,CANBK.NS,Canara Bank,Public,71.56341552734375
2023-11-24,CANBK.NS,Canara Bank,Public,70.93558502197266
2023-11-28,CANBK.NS,Canara Bank,Public,72.08206176757812
2023-11-29,CANBK.NS,Canara Bank,Public,73.29222869873047
2023-11-30,CANBK.NS,Canara Bank,Public,73.34681701660156
2023-12-01,CANBK.NS,Canara Bank,Public,74.66616821289062
2023-12-04,CANBK.NS,Canara Bank,Public,77.69612121582031
2023-12-05,CANBK.NS,Canara Bank,Public,79.07917022705078
2023-12-06,CANBK.NS,Canara Bank,Public,79.60690307617188
2023-12-07,CANBK.NS,Canara Bank,Public,79.27024841308594
2023-12-08,CANBK.NS,Canara Bank,Public,79.80709075927734
2023-12-11,CANBK.NS,Canara Bank,Public,81.29021453857422
2023-12-12,CANBK.NS,Canara Bank,Public,80.89896392822266
2023-12-13,CANBK.NS,Canara Bank,Public,81.75425720214844
2023-12-14,CANBK.NS,Canara Bank,Public,81.56318664550781
2023-12-15,CANBK.NS,Canara Bank,Public,81.73606872558594
2023-12-18,CANBK.NS,Canara Bank,Public,80.39852142333984
2023-12-19,CANBK.NS,Canara Bank,Public,81.15373229980469
2023-12-20,CANBK.NS,Canara Bank,Public,77.51414489746094
2023-12-21,CANBK.NS,Canara Bank,Public,78.60601806640625
2023-12-22,CANBK.NS,Canara Bank,Public,77.53234100341797
2023-12-26,CANBK.NS,Canara Bank,Public,77.41405487060547
2023-12-27,CANBK.NS,Canara Bank,Public,78.70610809326172
2023-12-28,CANBK.NS,Canara Bank,Public,80.27113342285156
2023-12-29,CANBK.NS,Canara Bank,Public,79.61600494384766
2024-01-01,CANBK.NS,Canara Bank,Public,80.50770568847656
2024-01-02,CANBK.NS,Canara Bank,Public,80.78976440429688
2024-01-03,CANBK.NS,Canara Bank,Public,83.39208221435547
2024-01-04,CANBK.NS,Canara Bank,Public,84.67503356933594
2024-01-05,CANBK.NS,Canara Bank,Public,84.0654067993164
2024-01-08,CANBK.NS,Canara Bank,Public,81.98173522949219
2024-01-09,CANBK.NS,Canara Bank,Public,81.96354675292969
2024-01-10,CANBK.NS,Canara Bank,Public,81.66327667236328
2024-01-11,CANBK.NS,Canara Bank,Public,82.70965576171875
2024-01-12,CANBK.NS,Canara Bank,Public,84.11998748779297
2024-01-15,CANBK.NS,Canara Bank,Public,84.69322967529297
2024-01-16,CANBK.NS,Canara Bank,Public,84.61133575439453
2024-01-17,CANBK.NS,Canara Bank,Public,83.12820434570312
2024-01-18,CANBK.NS,Canara Bank,Public,83.39208221435547
2024-01-19,CANBK.NS,Canara Bank,Public,84.92070770263672
2024-01-23,CANBK.NS,Canara Bank,Public,82.96442413330078
2024-01-24,CANBK.NS,Canara Bank,Public,82.67326354980469
2024-01-25,CANBK.NS,Canara Bank,Public,84.67503356933594
2024-01-29,CANBK.NS,Canara Bank,Public,86.35834503173828
2024-01-30,CANBK.NS,Canara Bank,Public,86.86788177490234
2024-01-31,CANBK.NS,Canara Bank,Public,87.7140884399414
2024-02-01,CANBK.NS,Canara Bank,Public,91.2626953125
2024-02-02,CANBK.NS,Canara Bank,Public,93.60111999511719
2024-02-05,CANBK.NS,Canara Bank,Public,94.6748046875
2024-02-06,CANBK.NS,Canara Bank,Public,94.89317321777344
2024-02-07,CANBK.NS,Canara Bank,Public,100.47994995117188
2024-02-08,CANBK.NS,Canara Bank,Public,103.59178924560547
2024-02-09,CANBK.NS,Canara Bank,Public,103.9102554321289
2024-02-12,CANBK.NS,Canara Bank,Public,99.31527709960938
2024-02-13,CANBK.NS,Canara Bank,Public,100.48904418945312
2024-02-14,CANBK.NS,Canara Bank,Public,103.0822525024414
2024-02-15,CANBK.NS,Canara Bank,Public,106.83103942871094
2024-02-16,CANBK.NS,Canara Bank,Public,106.6126480102539
2024-02-19,CANBK.NS,Canara Bank,Public,104.2469253540039
2024-02-20,CANBK.NS,Canara Bank,Public,103.54630279541016
2024-02-21,CANBK.NS,Canara Bank,Public,103.24604034423828
2024-02-22,CANBK.NS,Canara Bank,Public,105.94843292236328
2024-02-23,CANBK.NS,Canara Bank,Public,105.62996673583984
2024-02-26,CANBK.NS,Canara Bank,Public,104.31970977783203
2024-02-27,CANBK.NS,Canara Bank,Public,104.07404327392578
2024-02-28,CANBK.NS,Canara Bank,Public,100.17057800292969
2024-02-29,CANBK.NS,Canara Bank,Public,102.71829223632812
2024-03-01,CANBK.NS,Canara Bank,Public,105.30240631103516
2024-03-04,CANBK.NS,Canara Bank,Public,107.71363067626953
2024-03-05,CANBK.NS,Canara Bank,Public,109.63351440429688
2024-03-06,CANBK.NS,Canara Bank,Public,109.18766021728516
2024-03-07,CANBK.NS,Canara Bank,Public,108.8145980834961
2024-03-11,CANBK.NS,Canara Bank,Public,106.68544006347656
2024-03-12,CANBK.NS,Canara Bank,Public,103.16413879394531
2024-03-13,CANBK.NS,Canara Bank,Public,97.62287139892578
2024-03-14,CANBK.NS,Canara Bank,Public,99.54275512695312
2024-03-15,CANBK.NS,Canara Bank,Public,99.93401336669922
2024-03-18,CANBK.NS,Canara Bank,Public,100.64373016357422
2024-03-19,CANBK.NS,Canara Bank,Public,99.79752349853516
2024-03-20,CANBK.NS,Canara Bank,Public,100.27976989746094
2024-03-21,CANBK.NS,Canara Bank,Public,102.61820220947266
2024-03-22,CANBK.NS,Canara Bank,Public,104.301513671875
2024-03-26,CANBK.NS,Canara Bank,Public,104.06494903564453
2024-03-27,CANBK.NS,Canara Bank,Public,102.68189239501953
2024-03-28,CANBK.NS,Canara Bank,Public,105.73915100097656
2024-04-01,CANBK.NS,Canara Bank,Public,107.19498443603516
2024-04-02,CANBK.NS,Canara Bank,Public,108.22317504882812
2024-04-03,CANBK.NS,Canara Bank,Public,110.4524154663086
2024-04-04,CANBK.NS,Canara Bank,Public,110.53430938720703
2024-04-05,CANBK.NS,Canara Bank,Public,111.9173583984375
2024-04-08,CANBK.NS,Canara Bank,Public,111.45330810546875
2024-04-09,CANBK.NS,Canara Bank,Public,110.67079162597656
2024-04-10,CANBK.NS,Canara Bank,Public,111.53519439697266
2024-04-12,CANBK.NS,Canara Bank,Public,110.25224304199219
2024-04-15,CANBK.NS,Canara Bank,Public,107.9320068359375
2024-04-16,CANBK.NS,Canara Bank,Public,106.28508758544922
2024-04-18,CANBK.NS,Canara Bank,Public,106.1759033203125
